citation,reporting_entity,cadence,deadline,source,url,uslm_id
49 U.S.C. 44810(f),The Administrator,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44810&num=0&edition=prelim,/us/usc/t49/s44810/f
49 U.S.C. 44925(b),Administrator of the Transportation Security Administration,other,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44925&num=0&edition=prelim,/us/usc/t49/s44925/b
49 U.S.C. 44927(f),Administrator of the Transportation Security Administration,annual,Each year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44927&num=0&edition=prelim,/us/usc/t49/s44927/f
49 U.S.C. 44942,Administrator of the Transportation Security Administration,annual,each year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44942&num=0&edition=prelim,/us/usc/t49/s44942
49 U.S.C. 44942(a)(1),Administrator of the Transportation Security Administration,other,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44942&num=0&edition=prelim,/us/usc/t49/s44942/a/1
49 U.S.C. 45303(d),Administrator,annual,on the same day each year as the President submits the annual budget to Congress,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section45303&num=0&edition=prelim,/us/usc/t49/s45303/d
49 U.S.C. 45303(g)(2),the Administrator and the Chief Operating Officer,biennial,Not later than 15 days after completing the calculations under subparagraph (A),provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section45303&num=0&edition=prelim,/us/usc/t49/s45303/g/2
49 U.S.C. 47171(q)(1),the Secretary,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section47171&num=0&edition=prelim,/us/usc/t49/s47171/q/1
49 U.S.C. 49106(g),Comptroller General,periodic,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section49106&num=0&edition=prelim,/us/usc/t49/s49106/g
49 U.S.C. 6501(d),the Secretary,annual,annually,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section6501&num=0&edition=prelim,/us/usc/t49/s6501/d
49 U.S.C. 6502,the Secretary,annual,In conjunction with each of the annual budget requests submitted by the President under section 1105 of title 31,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section6502&num=0&edition=prelim,/us/usc/t49/s6502
5 U.S.C. 10102,the Administrator,annual,"Not later than 6 months after the date of enactment of this chapter; Not later than May 1, 2007, and May 1st of each of the next 5 succeeding years",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section10102&num=0&edition=prelim,/us/usc/t5/s10102
5 U.S.C. 10104(f),The Agency,annual,annually for each of the 5 years during which this section is in effect,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section10104&num=0&edition=prelim,/us/usc/t5/s10104/f
5 U.S.C. 10105(f),Office of Personnel Management,annual,annually for each of the first 5 years during which this section is in effect,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section10105&num=0&edition=prelim,/us/usc/t5/s10105/f
5 U.S.C. 10106,the Administrator,quarterly,"not later than 3 months after the date of enactment of this chapter, and every 3 months thereafter until 5 years after the date of enactment",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section10106&num=0&edition=prelim,/us/usc/t5/s10106
5 U.S.C. 1101 note,Federal Labor Relations Authority,annual,,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section1101&num=0&edition=prelim,/us/usc/t5/s1101/note/19
5 U.S.C. 1206,The Board,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section1206&num=0&edition=prelim,/us/usc/t5/s1206
5 U.S.C. 1218,Special Counsel,annual,on an annual basis,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section1218&num=0&edition=prelim,/us/usc/t5/s1218
5 U.S.C. 2952,head of each Executive department or military department,annual,at the beginning of each regular session of Congress,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section2952&num=0&edition=prelim,/us/usc/t5/s2952
5 U.S.C. 2953,Executive agency,event-driven,"when submitting or transmitting a report, recommendation, or other communication of an official nature relating to proposed legislation/expansion",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section2953&num=0&edition=prelim,/us/usc/t5/s2953
5 U.S.C. 3101 note,the Departments and agencies funded under this Act,annual,"not later than 30 days after the date of enactment of this Act, and annually thereafter",note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3101&num=0&edition=prelim,/us/usc/t5/s3101/note/0
5 U.S.C. 3101 note,Director of the Office of Personnel Management,annual,annual,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3101&num=0&edition=prelim,/us/usc/t5/s3101/note/1
5 U.S.C. 3101 note,Office of Management and Budget,quarterly,on the first date of each quarter of each applicable fiscal year,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3101&num=0&edition=prelim,/us/usc/t5/s3101/note/2
5 U.S.C. 3151(e),the Attorney General,annual,at the time the budget is submitted by the President to the Congress for the next fiscal year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3151&num=0&edition=prelim,/us/usc/t5/s3151/e
5 U.S.C. 3304 note,the Director,annual,"Not later than 1 year after the date of enactment of this Act, and each year thereafter ending with the fifth publication and submission of the report",note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3304&num=0&edition=prelim,/us/usc/t5/s3304/note/0
5 U.S.C. 3349e,the President,annual,within 30 days after the end of such period and not later than June 1 of each year thereafter,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3349e&num=0&edition=prelim,/us/usc/t5/s3349e
5 U.S.C. 3703,agency which fails to comply with paragraph (1),event-driven,within 90 days after the end of such year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3703&num=0&edition=prelim,/us/usc/t5/s3703
5 U.S.C. 3703(e)(3),An agency which fails to comply with paragraph (1),annual,within 90 days after the end of such year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3703&num=0&edition=prelim,/us/usc/t5/s3703/e/3
5 U.S.C. 3706,Office of Personnel Management,semiannual,not later than April 30 and October 31 of each year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section3706&num=0&edition=prelim,/us/usc/t5/s3706
5 U.S.C. 4304,Comptroller General,other,from time to time,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section4304&num=0&edition=prelim,/us/usc/t5/s4304
5 U.S.C. 5406,Chief Human Capital Officers Council,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section5406&num=0&edition=prelim,/us/usc/t5/s5406
5 U.S.C. 552b(j),Each agency subject to the requirements of this section,annual,annually,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section552b&num=0&edition=prelim,/us/usc/t5/s552b/j
5 U.S.C. 5711(f),the Director of the Patent and Trademark Office,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section5711&num=0&edition=prelim,/us/usc/t5/s5711/f
5 U.S.C. 5739,Administrator of General Services,event-driven,at least 30 days before the effective date of the program or extension,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section5739&num=0&edition=prelim,/us/usc/t5/s5739
5 U.S.C. 5943,the President,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section5943&num=0&edition=prelim,/us/usc/t5/s5943
5 U.S.C. 5943 note,Secretary of the Treasury,annual,,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section5943&num=0&edition=prelim,/us/usc/t5/s5943/note/0
5 U.S.C. 595(c),Chairman of the Conference,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section595&num=0&edition=prelim,/us/usc/t5/s595/c
5 U.S.C. 612,Chief Counsel for Advocacy of the Small Business Administration,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section612&num=0&edition=prelim,/us/usc/t5/s612
5 U.S.C. 6501 note,each Department or agency,semiannual,6 months after the date of enactment of this Act and every 6 months thereafter,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section6501&num=0&edition=prelim,/us/usc/t5/s6501/note/1
5 U.S.C. 6506(b),Director of the Office of Personnel Management,annual,Not later than 18 months after the date of enactment of this chapter,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section6506&num=0&edition=prelim,/us/usc/t5/s6506/b
5 U.S.C. 6506(c),Comptroller General,annual,Not later than 18 months after the date of enactment of this chapter and on an annual basis thereafter; and not later than 6 months after the submission of the first report to Congress required under subsection (b),provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section6506&num=0&edition=prelim,/us/usc/t5/s6506/c
5 U.S.C. 6506(d)(2),Chair and Vice Chair of the Chief Human Capital Officers Council,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section6506&num=0&edition=prelim,/us/usc/t5/s6506/d/2
5 U.S.C. 7104,Federal Labor Relations Authority,annual,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section7104&num=0&edition=prelim,/us/usc/t5/s7104
5 U.S.C. 7201,the Office,annual,Not later than January 31 of each year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section7201&num=0&edition=prelim,/us/usc/t5/s7201
5 U.S.C. 7531,the President,event-driven,any designation,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section7531&num=0&edition=prelim,/us/usc/t5/s7531
5 U.S.C. 7905,agencies designated by the President,biennial,"before January 1, 1995, and at least every 2 years thereafter",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section7905&num=0&edition=prelim,/us/usc/t5/s7905
5 U.S.C. 7905(d),designated agencies,biennial,"before January 1, 1995, and at least every 2 years thereafter",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section7905&num=0&edition=prelim,/us/usc/t5/s7905/d
5 U.S.C. 8350 note,Federal Retirement Thrift Investment Board,annual,,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section8350&num=0&edition=prelim,/us/usc/t5/s8350/note/0
5 U.S.C. 8903c note,The Director of the Office,annual,,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section8903c&num=0&edition=prelim,/us/usc/t5/s8903c/note/1
5 U.S.C. 9815(1),The Administrator,annual,not later than February 28 of each of the next 6 years beginning after the date of enactment of this chapter,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section9815&num=0&edition=prelim,/us/usc/t5/s9815/1
50 U.S.C. 1521a,Under Secretary of Defense (Comptroller),annual,Beginning with respect to the budget request for fiscal year 2004,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1521a&num=0&edition=prelim,/us/usc/t50/s1521a
50 U.S.C. 1523(b),Department of Defense,annual,annual,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1523&num=0&edition=prelim,/us/usc/t50/s1523/b
50 U.S.C. 1523(b)(6),not specified,annual,annual,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1523&num=0&edition=prelim,/us/usc/t50/s1523/b/6
50 U.S.C. 1549,the President,annual,Not later than March 1 of each year; Not later than 30 days after the date on which a change is made,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1549&num=0&edition=prelim,/us/usc/t50/s1549
50 U.S.C. 1549(c),not specified,annual,during the preceding year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1549&num=0&edition=prelim,/us/usc/t50/s1549/c
50 U.S.C. 167d(e),Secretary of the Interior,annual,"Not later than 1 year after October 2, 2013, and annually thereafter",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section167d&num=0&edition=prelim,/us/usc/t50/s167d/e
50 U.S.C. 1706(d),the President,semiannual,every six months,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1706&num=0&edition=prelim,/us/usc/t50/s1706/d
50 U.S.C. 1709(a),the President,annual,"Not later than 180 days after January 5, 2023",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1709&num=0&edition=prelim,/us/usc/t50/s1709/a
50 U.S.C. 1709 note,Secretary of State,annual,at least 90 days before the deadline for submission of the annual report to the appropriate congressional committees,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1709&num=0&edition=prelim,/us/usc/t50/s1709/note/0
50 U.S.C. 1801 note,Federal Bureau of Investigation,annual,Not later than December 31 of each calendar year,note,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1801&num=0&edition=prelim,/us/usc/t50/s1801/note/0
50 U.S.C. 1807,the Attorney General,annual,In April of each year,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1807&num=0&edition=prelim,/us/usc/t50/s1807
50 U.S.C. 1808,Attorney General; Permanent Select Committee on Intelligence and the Senate Select Committee on Intelligence,semiannual,"semiannual; on or before one year after October 25, 1978, and on the same day each year for four years thereafter",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1808&num=0&edition=prelim,/us/usc/t50/s1808
50 U.S.C. 1808(a)(2),Attorney General,other,,provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1808&num=0&edition=prelim,/us/usc/t50/s1808/a/2
50 U.S.C. 1808(b),Permanent Select Committee on Intelligence and the Senate Select Committee on Intelligence,annual,"On or before one year after October 25, 1978, and on the same day each year for four years thereafter",provision,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section1808&num=0&edition=prelim,/us/usc/t50/s1808/b
